,大地鲜言水果联盟旗舰店,购物服务,综合市场,果品市场,广东省,广州市,花都区,113.235655,23.409539
0,优果园优选水果,购物服务,综合市场,果品市场,广东省,广州市,花都区,113.23566,23.484596
1,兄弟水果店,购物服务,综合市场,果品市场,广东省,广州市,花都区,113.235615,23.484429
2,水果摊,购物服务,综合市场,果品市场,广东省,广州市,白云区,113.23808,23.256606
3,花果山百果园,购物服务,综合市场,果品市场,广东省,广州市,白云区,113.238402,23.257038
4,新鲜果蔬店,购物服务,综合市场,果品市场,广东省,广州市,白云区,113.239974,23.334683
5,江南市场水果行,购物服务,综合市场,果品市场,广东省,广州市,白云区,113.231026,23.172417
6,百香果园,购物服务,综合市场,果品市场,广东省,广州市,番禺区,113.317303,23.012544
7,粒上皇(新港中路店),购物服务,综合市场,果品市场,广东省,广州市,海珠区,113.317953,23.095617
8,倾果倾橙,购物服务,综合市场,果品市场,广东省,广州市,海珠区,113.32009,23.09116
9,北海水果综合批发市场,购物服务,综合市场,果品市场,广东省,广州市,番禺区,113.343053,22.932924
10,鲜果四季(九一村店),购物服务,综合市场,果品市场,广东省,广州市,花都区,113.315165,23.427254
11,百果鲜,购物服务,综合市场,果品市场,广东省,广州市,天河区,113.319621,23.172833
12,旺角水果店,购物服务,综合市场,果品市场,广东省,广州市,白云区,113.364391,23.252631
13,鲜惠果园,购物服务,综合市场,果品市场,广东省,广州市,海珠区,113.397156,23.090351
14,和气通水果生活超市,购物服务,综合市场,果品市场,广东省,广州市,番禺区,113.398469,23.008768
15,绿叶水果,购物服务,综合市场,果品市场,广东省,广州市,番禺区,113.395502,23.009561
16,天天鲜果汇(潭洲店),购物服务,综合市场,果品市场,广东省,广州市,南沙区,113.388522,22.784671
17,柠檬购销店,购物服务,综合市场,果品市场,广东省,广州市,白云区,113.486063,23.310896
18,麦香水果店,购物服务,综合市场,果品市场,广东省,广州市,黄埔区,113.479849,23.169629
19,爱尚鲜果园(东华),购物服务,综合市场,果品市场,广东省,广州市,白云区,113.47071,23.254967
20,鲜果银行,购物服务,综合市场,果品市场,广东省,广州市,黄埔区,113.477063,23.094431
21,有厨(双岗菜场店),购物服务,综合市场,果品市场,广东省,广州市,黄埔区,113.47863,23.093813
22,鲜界(马溪市场店),购物服务,综合市场,果品市场,广东省,广州市,花都区,113.149888,23.355291
23,永兴果业芳芳食品,购物服务,综合市场,果品市场,广东省,广州市,花都区,113.162562,23.407752
24,潮鲜水果批发,购物服务,综合市场,果品市场,广东省,广州市,增城区,113.794325,23.173323
25,优果商店,购物服务,综合市场,果品市场,广东省,广州市,增城区,113.788551,23.25881
26,百香果园,购物服务,综合市场,果品市场,广东省,广州市,从化区,113.772103,23.63379
27,茗果汇(派潭店),购物服务,综合市场,果品市场,广东省,广州市,增城区,113.779902,23.488347
28,多伊份果园(派潭店),购物服务,综合市场,果品市场,广东省,广州市,增城区,113.781476,23.487029
29,越惠水果店,购物服务,综合市场,果品市场,广东省,广州市,增城区,113.774335,23.558587
30,多伊份,购物服务,综合市场,果品市场,广东省,广州市,增城区,113.824961,23.305509
31,腊圃市场,购物服务,综合市场,果品市场,广东省,广州市,增城区,113.792901,23.417135
32,新鲜水果零食,购物服务,综合市场,果品市场,广东省,广州市,增城区,113.793062,23.416764
33,徐文水果店,购物服务,综合市场,果品市场,广东省,广州市,增城区,113.894114,23.413639
34,告白水果店(乐活店),购物服务,综合市场,果品市场,广东省,广州市,增城区,113.865975,23.237533
35,淘鲜森三江店,购物服务,综合市场,果品市场,广东省,广州市,增城区,113.859591,23.185033
36,新鲜水果,购物服务,综合市场,果品市场,广东省,广州市,增城区,113.856494,23.185802
37,兵菊粮油店,购物服务,综合市场,果品市场,广东省,广州市,增城区,113.85695,23.18717
38,小翠商店,购物服务,综合市场,果品市场,广东省,广州市,从化区,113.952068,23.811115
39,青云水果店,购物服务,综合市场,果品市场,广东省,广州市,从化区,113.952021,23.810804
40,百佳水果店,购物服务,综合市场,果品市场,广东省,广州市,从化区,113.558661,23.561506
41,惠果乐水果店,购物服务,综合市场,果品市场,广东省,广州市,从化区,113.55887,23.561424
42,惠果乐生鲜水果店,购物服务,综合市场,果品市场,广东省,广州市,从化区,113.558866,23.56142
43,鲜果缘水果坊,购物服务,综合市场,果品市场,广东省,广州市,从化区,113.59118,23.552392
44,缤纷的水果,购物服务,综合市场,果品市场,广东省,广州市,从化区,113.593866,23.62559
