,客家肉丸,购物服务,综合市场,农副产品市场,广东省,广州市,花都区,113.242551,23.411294
0,旋记粮油杂货店,购物服务,综合市场,农副产品市场,广东省,广州市,白云区,113.229903,23.326493
1,诚信平价蔬菜店,购物服务,综合市场,蔬菜市场,广东省,广州市,花都区,113.23476,23.34272
2,双岗农贸市场,购物服务,综合市场,农副产品市场,广东省,广州市,白云区,113.229256,23.327327
3,阿芳新鲜肉菜店,购物服务,综合市场,蔬菜市场,广东省,广州市,花都区,113.234446,23.343033
4,好菜生鲜超市,购物服务,综合市场,蔬菜市场,广东省,广州市,花都区,113.23475,23.342902
5,广东芳村茶业城,购物服务,综合市场,农副产品市场,广东省,广州市,荔湾区,113.225226,23.104286
6,永森食杂店(中市店),购物服务,综合市场,农副产品市场,广东省,广州市,荔湾区,113.237469,23.095476
7,金日喜事李记,购物服务,综合市场,农副产品市场,广东省,广州市,荔湾区,113.237412,23.091921
8,凯达批发中心,购物服务,综合市场,农副产品市场,广东省,广州市,荔湾区,113.236569,23.094066
9,燕塘牛奶,购物服务,综合市场,农副产品市场,广东省,广州市,荔湾区,113.237343,23.094989
10,燕塘牛奶(招村专卖店),购物服务,综合市场,农副产品市场,广东省,广州市,荔湾区,113.237431,23.089843
11,沧州黑毛土猪,购物服务,综合市场,农副产品市场,广东省,广州市,荔湾区,113.237467,23.094716
12,南方茶叶市场中心馆(小涡街),购物服务,综合市场,农副产品市场,广东省,广州市,荔湾区,113.220882,23.102388
13,康之源猪肉店,购物服务,综合市场,农副产品市场,广东省,广州市,荔湾区,113.237466,23.094769
14,江南市场,购物服务,综合市场,农副产品市场,广东省,广州市,白云区,113.22984,23.173355
15,风行牛奶(横窖市场店),购物服务,综合市场,农副产品市场,广东省,广州市,白云区,113.239722,23.172494
16,横滘农贸综合市场,购物服务,综合市场,农副产品市场,广东省,广州市,白云区,113.239672,23.17196
17,客家米店(新南街店),购物服务,综合市场,农副产品市场,广东省,广州市,白云区,113.239573,23.171875
18,德记粮油,购物服务,综合市场,农副产品市场,广东省,广州市,白云区,113.239562,23.17182
19,惠民粮油,购物服务,综合市场,农副产品市场,广东省,广州市,白云区,113.239593,23.172174
20,华仔米铺,购物服务,综合市场,农副产品市场,广东省,广州市,白云区,113.240263,23.171815
21,王记粮油批发零售,购物服务,综合市场,农副产品市场,广东省,广州市,白云区,113.240485,23.172161
22,粤北食材生鲜超市(同德围旗舰店),购物服务,综合市场,农副产品市场,广东省,广州市,白云区,113.235927,23.173149
23,北方牛穆斯林肉店(超市),购物服务,综合市场,农副产品市场,广东省,广州市,白云区,113.238673,23.170798
24,钱大妈(新月明珠店),购物服务,综合市场,农副产品市场,广东省,广州市,番禺区,113.3183,23.014849
25,金礼村农贸市场,购物服务,综合市场,农副产品市场,广东省,广州市,番禺区,113.315705,23.013488
26,肉联帮(新月明珠店),购物服务,综合市场,农副产品市场,广东省,广州市,番禺区,113.318319,23.015573
27,顺聶烧腊档,购物服务,综合市场,农副产品市场,广东省,广州市,番禺区,113.315596,23.0125
28,客村农贸市场,购物服务,综合市场,农副产品市场,广东省,广州市,海珠区,113.31498,23.093565
29,桂苑肉菜市场,购物服务,综合市场,农副产品市场,广东省,广州市,海珠区,113.31744,23.090053
30,切果大师(客村店),购物服务,综合市场,农副产品市场,广东省,广州市,海珠区,113.320114,23.091244
31,传统客家豆腐,购物服务,综合市场,农副产品市场,广东省,广州市,海珠区,113.317853,23.090534
32,鸿发士多店,购物服务,综合市场,蔬菜市场,广东省,广州市,海珠区,113.317384,23.09408
33,添记水牛奶(大夫山南门店),购物服务,综合市场,农副产品市场,广东省,广州市,番禺区,113.318929,22.936563
34,阿王食品店,购物服务,综合市场,农副产品市场,广东省,广州市,番禺区,113.320676,22.936588
35,番禺区阿王海味干货店,购物服务,综合市场,农副产品市场,广东省,广州市,番禺区,113.320613,22.936588
36,渡头联队市场,购物服务,综合市场,蔬菜市场,广东省,广州市,番禺区,113.341679,22.923591
37,重庆面店,购物服务,综合市场,农副产品市场,广东省,广州市,花都区,113.293842,23.491124
38,德旺花生油店,购物服务,综合市场,农副产品市场,广东省,广州市,花都区,113.294135,23.49042
