,好万年(锦程路),购物服务,商场,普通商场,广东省,深圳市,宝安区,113.785088,22.71565
0,佳海购物广场,购物服务,商场,购物中心,广东省,深圳市,宝安区,113.785831,22.725168
1,美家福购物广场(沙井店),购物服务,商场,购物中心,广东省,深圳市,宝安区,113.789357,22.710883
2,和业商贸城,购物服务,商场,普通商场,广东省,深圳市,宝安区,113.785083,22.71565
3,天源隆商场(和平店),购物服务,商场,普通商场,广东省,深圳市,宝安区,113.788072,22.687863
4,天源隆商场(西环路),购物服务,商场,普通商场,广东省,深圳市,宝安区,113.803311,22.758238
5,大王山广场,购物服务,商场,购物中心,广东省,深圳市,宝安区,113.806731,22.70927
6,京基百纳广场(沙井店),购物服务,商场,购物中心,广东省,深圳市,宝安区,113.806089,22.727849
7,嘉盛丰百货,购物服务,商场,普通商场,广东省,深圳市,宝安区,113.815139,22.720327
8,世纪万众城生活超市,购物服务,商场,商场,广东省,深圳市,宝安区,113.815828,22.720095
9,同泰时代广场,购物服务,商场,普通商场,广东省,深圳市,宝安区,113.804321,22.678579
10,永佳福购物广场,购物服务,商场,购物中心,广东省,深圳市,宝安区,113.806465,22.689409
11,国惠康(德丰店),购物服务,商场,购物中心,广东省,深圳市,宝安区,113.820064,22.66921
12,康之宝超级广场,购物服务,商场,普通商场,广东省,深圳市,宝安区,113.820335,22.671906
13,深鹏百货,购物服务,商场,普通商场,广东省,深圳市,宝安区,113.831439,22.637778
14,合成号(机场店),购物服务,商场,免税品店,广东省,深圳市,宝安区,113.809734,22.631631
15,平新百货平价特卖场,购物服务,商场,商场,广东省,深圳市,宝安区,113.823036,22.652065
16,美惠多购物广场,购物服务,商场,购物中心,广东省,深圳市,宝安区,113.842072,22.807354
17,恒佳购物广场,购物服务,商场,购物中心,广东省,深圳市,宝安区,113.841004,22.80454
18,惠家乐百货(燕川店),购物服务,商场,普通商场,广东省,深圳市,宝安区,113.860518,22.796844
19,天虹商场,购物服务,商场,购物中心,广东省,深圳市,宝安区,113.852083,22.763268
20,联投东方PARK,购物服务,商场,购物中心,广东省,深圳市,宝安区,113.858665,22.760597
21,天源隆商场(庄村店),购物服务,商场,普通商场,广东省,深圳市,宝安区,113.858914,22.718562
22,联诚购物广场(上南大街店),购物服务,商场,普通商场,广东省,深圳市,宝安区,113.842484,22.71897
23,沙井义乌商贸城,购物服务,商场,普通商场,广东省,深圳市,宝安区,113.833465,22.721323
24,好万年(庄村路店),购物服务,商场,普通商场,广东省,深圳市,宝安区,113.857797,22.719749
25,美联购物中心(上南大街),购物服务,商场,购物中心,广东省,深圳市,宝安区,113.842745,22.71845
26,新二商业广场,购物服务,商场,普通商场,广东省,深圳市,宝安区,113.857648,22.719112
27,金凤凰购物广场,购物服务,商场,购物中心,广东省,深圳市,宝安区,113.840901,22.695024
28,凤凰百货,购物服务,商场,普通商场,广东省,深圳市,宝安区,113.844868,22.684617
29,凤凰商业中心,购物服务,商场,购物中心,广东省,深圳市,宝安区,113.836841,22.699842
30,凤凰山商业中心,购物服务,商场,普通商场,广东省,深圳市,宝安区,113.839774,22.688597
31,华生购物广场(西乡店),购物服务,商场,购物中心,广东省,深圳市,宝安区,113.862674,22.658738
32,福永天虹(福永店),购物服务,商场,购物中心,广东省,深圳市,宝安区,113.833527,22.642539
33,新亿佳购物广场(黄田路店),购物服务,商场,购物中心,广东省,深圳市,宝安区,113.846002,22.626647
34,兴悦广场,购物服务,商场,购物中心,广东省,深圳市,宝安区,113.840831,22.636923
35,裕兴百货(爱民路),购物服务,商场,普通商场,广东省,深圳市,宝安区,113.837915,22.629892
36,锦文鹤洲商业中心(装修中),购物服务,商场,购物中心,广东省,深圳市,宝安区,113.860985,22.62413
37,瑞盛百货,购物服务,商场,普通商场,广东省,深圳市,宝安区,113.835849,22.63048
38,新天地购物广场(宝安大道),购物服务,商场,购物中心,广东省,深圳市,宝安区,113.846881,22.59964
39,嘉悦生活广场,购物服务,商场,普通商场,广东省,深圳市,宝安区,113.849987,22.598788
40,时代城,购物服务,商场,普通商场,广东省,深圳市,宝安区,113.868264,22.566653
41,阳西凯旋广场,购物服务,商场,购物中心,广东省,深圳市,宝安区,113.849458,22.574857
42,天虹商场(合正汇一城店),购物服务,商场,购物中心,广东省,深圳市,宝安区,113.864013,22.575076
43,碧海中心(碧海店),购物服务,商场,购物中心,广东省,深圳市,宝安区,113.856604,22.568998
44,深航假日名居商业广场,购物服务,商场,购物中心,广东省,深圳市,宝安区,113.8704,22.554666
45,天虹商场(公明店),购物服务,商场,购物中心,广东省,深圳市,光明区,113.893196,22.781768
46,万盛百货(公明店),购物服务,商场,普通商场,广东省,深圳市,光明区,113.906779,22.769774
47,国业百货(公明店),购物服务,商场,普通商场,广东省,深圳市,光明区,113.890266,22.781616
48,和平广场,购物服务,商场,普通商场,广东省,深圳市,光明区,113.898398,22.765177
49,炜东城百货,购物服务,商场,普通商场,广东省,深圳市,光明区,113.905465,22.725975
50,ZYUUX,购物服务,商场,免税品店,广东省,深圳市,光明区,113.890837,22.721503
51,南海百货,购物服务,商场,普通商场,广东省,深圳市,光明区,113.900586,22.718199
52,兴鼎濠(理家店),购物服务,商场,购物中心,广东省,深圳市,光明区,113.904065,22.715683
53,亿华购物广场,购物服务,商场,购物中心,广东省,深圳市,光明区,113.899971,22.731874
54,港隆城购物中心,购物服务,商场,购物中心,广东省,深圳市,宝安区,113.880711,22.581894
55,天虹商场,购物服务,商场,购物中心,广东省,深圳市,宝安区,113.893893,22.559639
56,海雅缤纷城,购物服务,商场,购物中心,广东省,深圳市,宝安区,113.905998,22.559656
57,富源商贸中心,购物服务,商场,普通商场,广东省,深圳市,宝安区,113.893894,22.559642
58,中洲购物中心,购物服务,商场,购物中心,广东省,深圳市,宝安区,113.906577,22.571787
59,卓业星光广场,购物服务,商场,普通商场,广东省,深圳市,宝安区,113.889773,22.563486
60,星光美食娱乐广场,购物服务,商场,购物中心,广东省,深圳市,宝安区,113.88977,22.563491
61,万科生活广场,购物服务,商场,普通商场,广东省,深圳市,宝安区,113.889948,22.561341
62,赤湾老兵购物广场,购物服务,商场,普通商场,广东省,深圳市,南山区,113.88806,22.478741
63,泛海城市广场购物中心,购物服务,商场,购物中心,广东省,深圳市,南山区,113.892722,22.493971
64,康之宝百货,购物服务,商场,普通商场,广东省,深圳市,光明区,113.944095,22.758767
65,光明广场,购物服务,商场,购物中心,广东省,深圳市,光明区,113.943348,22.758084
66,佳联华购物广场,购物服务,商场,普通商场,广东省,深圳市,光明区,113.913149,22.719137
67,新时代购物城,购物服务,商场,普通商场,广东省,深圳市,光明区,113.93766,22.734036
68,国惠康(宝石路),购物服务,商场,普通商场,广东省,深圳市,宝安区,113.930216,22.675955
69,万联购物广场(宝石西路),购物服务,商场,普通商场,广东省,深圳市,宝安区,113.933719,22.68066
70,美家福百货(上屋大道),购物服务,商场,普通商场,广东省,深圳市,宝安区,113.935065,22.682325
71,盛妆百货(石岩店),购物服务,商场,普通商场,广东省,深圳市,宝安区,113.932006,22.677686
72,宏发大世界,购物服务,商场,普通商场,广东省,深圳市,宝安区,113.929713,22.674726
73,百佳华(石岩店),购物服务,商场,普通商场,广东省,深圳市,宝安区,113.938844,22.676458
74,岁宝Shirble plaza(石岩店),购物服务,商场,普通商场,广东省,深圳市,宝安区,113.929714,22.674726
75,德昌百货商场,购物服务,商场,普通商场,广东省,深圳市,宝安区,113.931417,22.680817
76,东海百货(塘头大道),购物服务,商场,普通商场,广东省,深圳市,宝安区,113.91673,22.664536
77,锦驰致富广场A座,购物服务,商场,普通商场,广东省,深圳市,宝安区,113.931467,22.677416
78,南海百货,购物服务,商场,购物中心,广东省,深圳市,宝安区,113.92334,22.646095
79,南海商业广场,购物服务,商场,购物中心,广东省,深圳市,宝安区,113.924307,22.645805
80,年年好购物广场,购物服务,商场,普通商场,广东省,深圳市,宝安区,113.925849,22.644384
81,马家龙百货,购物服务,商场,普通商场,广东省,深圳市,南山区,113.928169,22.549991
82,缤纷商业中心,购物服务,商场,普通商场,广东省,深圳市,南山区,113.928398,22.54258
83,海岸城购物中心,购物服务,商场,购物中心,广东省,深圳市,南山区,113.935631,22.516988
84,华彩新天地(天成店),购物服务,商场,普通商场,广东省,深圳市,南山区,113.929958,22.518283
85,茂业百货,购物服务,商场,购物中心,广东省,深圳市,南山区,113.930332,22.51973
86,海雅缤纷广场(南山店),购物服务,商场,购物中心,广东省,深圳市,南山区,113.929171,22.518621
